species,average_precision_autogluon,average_precision_linear_probe,auroc_autogluon,auroc_linear_probe,delta_ap
Thamnophilus caerulescens,0.5051113304382028,0.6026853563796738,0.9950739348370928,0.9961804511278196,-0.09757402594147102
Loxia curvirostra,0.299171399291793,0.39780653209224637,0.9928683796539066,0.9943666192224137,-0.09863513280045338
Anthus trivialis,0.4735678411642113,0.573991621635174,0.9727180133863614,0.9872158631616388,-0.10042378047096273
Cacomantis sonneratii,0.06907081949289567,0.16988750996878185,0.9861011155091759,0.9939501619287514,-0.10081669047588618
Illadopsis albipectus,0.4882507620284136,0.5896902774661759,0.9873210723923501,0.9928003637216942,-0.10143951543776225
Copsychus saularis,0.5365137851281452,0.6407586626535431,0.9932836590522354,0.994646264115918,-0.1042448775253979
Pitta sordida,0.4570913991458293,0.5623490288912523,0.9811035924022526,0.9945543783501374,-0.10525762974542296
Chiroxiphia caudata,0.08712843386572483,0.19338985368954506,0.9885302505699106,0.9957840921013725,-0.10626141982382023
Galerida cristata,0.2540840931514306,0.36417020276025547,0.9935866313247953,0.9930715935334873,-0.11008610960882487
Troglodytes troglodytes,0.6067436123506652,0.7173149355363302,0.9712137405881303,0.9761085126168139,-0.11057132318566498
Psittacula alexandri,0.4064795247829395,0.5184299813903767,0.9936385099685204,0.9950244840853446,-0.11195045660743713
Illadopsis fulvescens,0.3997034828677857,0.5120177953689522,0.992686591834588,0.9939413064058062,-0.11231431250116652
Kleinothraupis atropileus,0.6255102040816326,0.7394034536891678,0.9993033186006443,0.9994306689639674,-0.11389324960753522
Buceros rhinoceros,0.49664738606989833,0.6131755428306999,0.9930522903313618,0.99243980301418,-0.11652815676080153
Erithacus rubecula,0.5032899148662636,0.6210130061846543,0.9257051554188451,0.9485503380201624,-0.11772309131839065
Automolus leucophthalmus,0.12458715596330275,0.24451540008586986,0.990876677852349,0.9914359619686801,-0.11992824412256711
Meiglyptes tukki,0.7244763220844102,0.8453346105401448,0.9976030277544155,0.9986403139893467,-0.12085828845573465
Bycanistes subcylindricus,0.6855337690631808,0.8116825975010118,0.998922361009062,0.9991392883384066,-0.12614882843783104
Kurochkinegramma hypogrammicum,0.2286591634369572,0.35811530672279357,0.9854114101485844,0.9884391645640594,-0.12945614328583638
Monasa nigrifrons,0.3960456813717683,0.5310457516339869,0.9987503495525727,0.9994232382550335,-0.1350000702622186
Anabacerthia lichtensteini,0.2503070284623683,0.3864836421871425,0.9973366886861696,0.9978190206563909,-0.1361766137247742
Rubigula cyaniventris,0.6116597050406412,0.749233263693508,0.9904492192333392,0.9972376203321042,-0.1375735586528668
Cuculus canorus,0.5582955367823093,0.6961588359823335,0.9898185086524944,0.99454909707793,-0.13786329920002427
Gallinula chloropus,0.37103174603174605,0.5119408369408369,0.9994966970745518,0.9995596099402327,-0.14090909090909087
Athene noctua,0.646235634426213,0.7875365969141982,0.9958386141091566,0.9976186055522818,-0.14130096248798518
Malacopteron magnum,0.32847440842928705,0.4743966166509634,0.9598979921074184,0.9667134099426671,-0.14592220822167634
Emberiza citrinella,0.18664824711870734,0.33312938419543325,0.9746548918748689,0.9738019630484989,-0.14648113707672591
Patagioenas cayennensis,0.25907875774368266,0.40860977324938846,0.9817384663998315,0.9908538726213048,-0.1495310155057058
Cacomantis merulinus,0.34784767520485355,0.49782404468793134,0.9956032777773282,0.9966353405267432,-0.1499763694830778
Chrysococcyx xanthorhynchus,0.24545042699804603,0.3963262960862,0.9933178515244587,0.9971533448198368,-0.15087586908815398
Picus puniceus,0.28969656686288636,0.44401567258093133,0.977602452423965,0.9836762849860179,-0.15431910571804497
Cyanoderma rufifrons,0.6857252476166282,0.8405817157559572,0.9946395158814771,0.9978117353651842,-0.15485646813932896
Cyanoderma erythropterum,0.36910086502844763,0.5271191901663163,0.9642026669056725,0.9709583134161888,-0.15801832513786862
Linurgus olivaceus,0.1821123997762598,0.3415129319438326,0.9924611915250681,0.9963944829032935,-0.1594005321675728
Tachyphonus coronatus,0.5410318937032383,0.7014985202782257,0.9935032687888176,0.9970676567266537,-0.16046662657498734
Muscicapa striata,0.3459244277916226,0.5133356389842355,0.9941049496115894,0.9979595318076843,-0.16741121119261293
Sitta europaea,0.02899551432179872,0.20756067687321592,0.9493901497606917,0.9664783078585766,-0.1785651625514172
Pomatorhinus montanus,0.42960276086394045,0.620495189861133,0.9605052082759431,0.9750550027730948,-0.1908924289971925
Psilopogon rafflesii,0.41631606053152775,0.6135262225452782,0.9969633287800778,0.9979573394977409,-0.19721016201375047
Hippolais polyglotta,0.3220207401382588,0.538120405427492,0.9843773873185637,0.9830882352941176,-0.21609966528923313
Nicator chloris,0.33630245936640396,0.5543198951468692,0.9865211993888463,0.9935399159663866,-0.21801743578046523
Laniarius luehderi,0.31952934868522875,0.546774854341744,0.9873826456888688,0.9981352470595833,-0.22724550565651525
Neocossyphus fraseri,0.20306318769678977,0.4555570194267023,0.9808080808080808,0.9943481053307642,-0.2524938317299125
Glaucidium tephronotum,0.4379795642953538,0.6940038684719536,0.9993289294327357,0.9989724231938765,-0.2560243041765998
Pellorneum malaccense,0.26060990590844685,0.5210512692358318,0.9256736526946108,0.958378731259286,-0.26044136332738493
Alectoris rufa,0.3911111542789535,0.6625495973153529,0.9534036081392909,0.9182006503041745,-0.2714384430363994
Prinia familiaris,0.2824003746797864,0.5560202143535478,0.9982808256698952,0.9985081063440446,-0.27361983967376136
Corythopis delalandi,0.12669082125603864,0.43333333333333335,0.99572761585238,0.9987418746068358,-0.3066425120772947
Hemithraupis guira,0.18414652216248256,0.5665349143610013,0.997727908277405,0.9990736856823267,-0.3823883921985188
Lacedo pulchella,0.16415441596793626,0.6165149149396218,0.9164212527727896,0.9901242913981902,-0.4523604989716856
